TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/10/13
TIME,15:59:19
SPECTROMETER/DATA SYSTEM,
LOCALE,16393
RESOLUTION,
DELTAX,-0.2
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  200.0000
NPOINTS,    3501
FIRSTY,     0.00432
MAXY,     0.13110
MINY,    -0.00105
XYDATA
900.0000,0.00431989
899.8000,0.00269213
899.6000,0.00382479
899.4000,0.0054566
899.2000,0.00559657
899.0000,0.00452381
898.8000,0.00694278
898.6000,0.00731849
898.4000,0.00284334
898.2000,0.00395769
898.0000,0.00371368
897.8000,0.00165429
897.6000,0.00507435
897.4000,0.0027211
897.2000,0.000635542
897.0000,0.00180039
896.8000,0.00111797
896.6000,0.0023141
896.4000,0.00406886
896.2000,0.0039468
896.0000,0.0026035
895.8000,0.00348097
895.6000,0.00544179
895.4000,0.0061383
895.2000,0.00427213
895.0000,0.00107139
894.8000,0.000690269
894.6000,0.00132129
894.4000,0.00153716
894.2000,0.00324701
894.0000,0.0016644
893.8000,0.00186862
893.6000,0.00638558
893.4000,0.00552709
893.2000,0.00162794
893.0000,0.00088324
892.8000,0.00285001
892.6000,0.00456503
892.4000,0.00448134
892.2000,0.00178284
892.0000,-0.000438705
891.8000,0.00160515
891.6000,0.0034075
891.4000,0.0028785
891.2000,0.000380052
891.0000,0.00120333
890.8000,0.00523954
890.6000,0.0023119
890.4000,-0.0010451
890.2000,-0.000354117
890.0000,0.00153883
889.8000,0.00344183
889.6000,0.00206254
889.4000,0.00180693
889.2000,0.00232172
889.0000,0.00134699
888.8000,0.00306326
888.6000,0.00441477
888.4000,0.00327402
888.2000,0.00346877
888.0000,0.00652954
887.8000,0.00488173
887.6000,-0.000622396
887.4000,-0.000378922
887.2000,0.00285316
887.0000,0.00286648
886.8000,0.00356633
886.6000,0.00384615
886.4000,0.00297499
886.2000,0.00253539
886.0000,0.00200163
885.8000,0.00342523
885.6000,0.00350447
885.4000,0.00271944
885.2000,0.000951172
885.0000,0.000974015
884.8000,0.00361796
884.6000,0.00420193
884.4000,0.00347716
884.2000,0.00456307
884.0000,0.00345093
883.8000,0.000881336
883.6000,0.00235503
883.4000,0.0028365
883.2000,0.00135776
883.0000,0.00202714
882.8000,0.00332607
882.6000,0.00268077
882.4000,0.00160736
882.2000,0.00250838
882.0000,0.00387446
881.8000,0.00328306
881.6000,0.00180158
881.4000,0.00239619
881.2000,0.0020971
881.0000,0.00152164
880.8000,0.00236782
880.6000,0.00262932
880.4000,0.00255258
880.2000,0.00247412
880.0000,0.00308426
879.8000,0.00293037
879.6000,0.00180051
879.4000,0.00169676
879.2000,0.00179021
879.0000,0.000888237
878.8000,0.00128548
878.6000,0.00222577
878.4000,0.00265305
878.2000,0.0022617
