TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/10/13
TIME,15:52:24
SPECTROMETER/DATA SYSTEM,
LOCALE,16393
RESOLUTION,
DELTAX,-0.2
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  200.0000
NPOINTS,    3501
FIRSTY,     0.00510
MAXY,     0.15289
MINY,    -0.00123
XYDATA
900.0000,0.00510183
899.8000,0.00196677
899.6000,0.0022799
899.4000,0.0046937
899.2000,0.00580274
899.0000,0.00482005
898.8000,0.00701625
898.6000,0.00715562
898.4000,0.0011959
898.2000,0.0030265
898.0000,0.00298236
897.8000,-0.00118947
897.6000,-1.51093E-05
897.4000,0.00140469
897.2000,0.000540425
897.0000,0.000640242
896.8000,0.00348977
896.6000,0.00449888
896.4000,0.003616
896.2000,0.00144496
896.0000,-0.000655946
895.8000,0.00147667
895.6000,0.00606579
895.4000,0.00744894
895.2000,0.00295589
895.0000,-0.00103439
894.8000,0.000137768
894.6000,0.00170164
894.4000,-0.000138006
894.2000,0.00175809
894.0000,0.0040603
893.8000,0.00414887
893.6000,0.00587395
893.4000,0.00434071
893.2000,0.00156369
893.0000,0.000165251
892.8000,0.00156042
892.6000,0.00331982
892.4000,0.00149279
892.2000,0.000438943
892.0000,-0.00028327
891.8000,0.00106086
891.6000,0.00175143
891.4000,0.000547623
891.2000,0.00270962
891.0000,0.00341072
890.8000,0.0031262
890.6000,0.00202816
890.4000,0.00228597
890.2000,0.00265251
890.0000,0.00211917
889.8000,0.00209526
889.6000,0.00186564
889.4000,0.000918872
889.2000,0.00343421
889.0000,0.00489351
888.8000,0.00316254
888.6000,0.00197997
888.4000,-0.00122814
888.2000,-0.000407594
888.0000,0.00396078
887.8000,0.00318622
887.6000,-0.000384692
887.4000,0.000355961
887.2000,0.0016835
887.0000,0.00249595
886.8000,0.00353397
886.6000,0.00401866
886.4000,0.00295976
886.2000,0.00142271
886.0000,0.00113052
885.8000,0.00182513
885.6000,0.00144835
885.4000,0.00162122
885.2000,0.00179004
885.0000,0.00082197
884.8000,0.0031231
884.6000,0.00372956
884.4000,0.00252343
884.2000,0.00177814
884.0000,-0.000569692
883.8000,-0.000765697
883.6000,0.00174042
883.4000,0.00159439
883.2000,-0.000842314
883.0000,0.000224558
882.8000,0.00173751
882.6000,0.00167321
882.4000,0.00219216
882.2000,0.0019588
882.0000,0.00191382
881.8000,0.00322518
881.6000,0.0021109
881.4000,0.000980677
881.2000,0.00123926
881.0000,0.00116026
880.8000,0.00262027
880.6000,0.0024458
880.4000,0.000983473
880.2000,0.00139255
880.0000,0.00320252
879.8000,0.0031262
879.6000,0.00173418
879.4000,0.00160706
879.2000,0.00212553
879.0000,0.00241588
878.8000,0.00173239
878.6000,0.00213511
878.4000,0.00220935
