TITLE,
DATA TYPE,ULTRAVIOLET SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/10/18
TIME,18:41:10
SPECTROMETER/DATA SYSTEM,
LOCALE,16393
RESOLUTION,
DELTAX,-0.2
XUNITS,NANOMETERS
YUNITS,ABSORBANCE
FIRSTX,  900.0000
LASTX,  200.0000
NPOINTS,    3501
FIRSTY,     0.01561
MAXY,     0.13451
MINY,     0.00955
XYDATA
877.8000,0.0148538
877.6000,0.0139763
877.4000,0.0137526
877.2000,0.0152066
877.0000,0.0155882
876.8000,0.0146564
876.6000,0.0145679
876.4000,0.0157367
876.2000,0.0164064
876.0000,0.0154919
875.8000,0.0158271
875.6000,0.0159643
875.4000,0.0149728
875.2000,0.0152217
875.0000,0.0155145
874.8000,0.0160678
874.6000,0.0162006
874.4000,0.0148367
874.2000,0.0151668
874.0000,0.0154927
873.8000,0.0148593
873.6000,0.0158456
873.4000,0.015828
873.2000,0.0157827
873.0000,0.0166092
872.8000,0.0164364
872.6000,0.0159252
872.4000,0.015405
872.2000,0.0151516
872.0000,0.0154816
871.8000,0.0148662
871.6000,0.0141858
871.4000,0.014472
871.2000,0.0150541
871.0000,0.0158551
870.8000,0.0152358
870.6000,0.0143082
870.4000,0.0153251
870.2000,0.0162114
870.0000,0.0151208
869.8000,0.0152196
869.6000,0.0149662
869.4000,0.0145992
869.2000,0.0158684
869.0000,0.0159021
868.8000,0.0154181
868.6000,0.015462
868.4000,0.0158048
868.2000,0.0153356
868.0000,0.0150101
867.8000,0.0155637
867.6000,0.0154189
867.4000,0.0150358
867.2000,0.0155829
867.0000,0.0157919
866.8000,0.0147889
866.6000,0.0152067
866.4000,0.0158412
866.2000,0.0159073
866.0000,0.016475
865.8000,0.0157259
865.6000,0.0149386
865.4000,0.0151466
865.2000,0.0156883
865.0000,0.0154463
864.8000,0.0156896
864.6000,0.016093
864.4000,0.0150816
864.2000,0.0153331
864.0000,0.015219
863.8000,0.0153292
863.6000,0.016393
863.4000,0.0164173
863.2000,0.0163948
863.0000,0.0162982
862.8000,0.0157784
862.6000,0.015612
862.4000,0.0151427
862.2000,0.0151351
862.0000,0.0161026
861.8000,0.0162359
861.6000,0.0161213
861.4000,0.0158201
861.2000,0.0156283
861.0000,0.0155933
860.8000,0.0153029
860.6000,0.0149841
860.4000,0.0154151
860.2000,0.0159491
860.0000,0.0156442
859.8000,0.015431
859.6000,0.0152004
859.4000,0.0150721
859.2000,0.0151881
859.0000,0.0156096
858.8000,0.0160264
858.6000,0.0160955
858.4000,0.0156224
858.2000,0.0156339
858.0000,0.0154155
857.8000,0.0149095
857.6000,0.0149772
857.4000,0.0156594
857.2000,0.0160194
857.0000,0.0152243
856.8000,0.0148596
856.6000,0.0150164
856.4000,0.0156328
856.2000,0.0159351
856.0000,0.0160638
855.8000,0.0161189
855.6000,0.0158734
855.4000,0.0157492
855.2000,0.0153925
855.0000,0.0153699
854.8000,0.0156919
854.6000,0.0155456
854.4000,0.0155587
854.2000,0.0152711
854.0000,0.0150291
853.8000,0.015389
853.6000,0.0150525
853.4000,0.0150122
853.2000,0.0154502
853.0000,0.0152484
852.8000,0.0155686
852.6000,0.0158359
852.4000,0.0156048
852.2000,0.0154099
852.0000,0.0150807
851.8000,0.015196
851.6000,0.0153209
851.4000,0.0154063
851.2000,0.015422
851.0000,0.0157567
850.8000,0.0160872
850.6000,0.0156209
850.4000,0.0154509
850.2000,0.0151511
850.0000,0.0150041
849.8000,0.0155472
849.6000,0.0158547
849.4000,0.0158355
849.2000,0.0160147
849.0000,0.0161685
848.8000,0.0156819
848.6000,0.0152582
848.4000,0.0154755
848.2000,0.0153163
848.0000,0.0147884
847.8000,0.0150495
847.6000,0.0154349
847.4000,0.0153453
847.2000,0.0152889
847.0000,0.0157573
846.8000,0.0157448
846.6000,0.0154412
846.4000,0.0157752
846.2000,0.0157526
846.0000,0.0156626
845.8000,0.0156472
845.6000,0.0156989
845.4000,0.0158084
845.2000,0.0156365
845.0000,0.0156252
844.8000,0.015382
844.6000,0.0150147
844.4000,0.0151919
844.2000,0.0156335
844.0000,0.0152069
843.8000,0.0150561
843.6000,0.0154601
843.4000,0.0155974
843.2000,0.0153387
843.0000,0.0151584
842.8000,0.0156254
842.6000,0.0160125
842.4000,0.0157271
842.2000,0.0155426
842.0000,0.015492
841.8000,0.0154444
841.6000,0.0156654
841.4000,0.0155272
841.2000,0.0153319
841.0000,0.0152614
840.8000,0.015253
840.6000,0.0153141
840.4000,0.0157655
840.2000,0.0159877
840.0000,0.0160742
839.8000,0.0161019
839.6000,0.0159094
839.4000,0.015778
839.2000,0.0155192
839.0000,0.0157508
838.8000,0.0161079
838.6000,0.0156718
838.4000,0.015282
838.2000,0.0157738
838.0000,0.0159635
837.8000,0.0159
837.6000,0.0158116
837.4000,0.0157031
837.2000,0.0156021
837.0000,0.015697
836.8000,0.0161568
836.6000,0.0163418
836.4000,0.0161576
836.2000,0.0154951
836.0000,0.0152926
835.8000,0.0157749
835.6000,0.0159542
835.4000,0.0159234
835.2000,0.0161606
835.0000,0.0163216
834.8000,0.0160843
834.6000,0.0155144
834.4000,0.015555
834.2000,0.0157807
834.0000,0.0159341
833.8000,0.0158017
833.6000,0.0157007
833.4000,0.0159351
833.2000,0.0158764
833.0000,0.0159097
832.8000,0.0157931
832.6000,0.0157081
832.4000,0.0160145
832.2000,0.0162351
832.0000,0.0162278
831.8000,0.0159004
831.6000,0.0157525
831.4000,0.0158638
831.2000,0.0154936
831.0000,0.0156595
830.8000,0.0159162
830.6000,0.0159256
830.4000,0.0162279
830.2000,0.0160934
830.0000,0.0160913
829.8000,0.0162779
829.6000,0.0163108
829.4000,0.0158293
829.2000,0.0154438
829.0000,0.0159793
828.8000,0.0158721
828.6000,0.0155027
828.4000,0.015382
828.2000,0.0157644
828.0000,0.0162449
827.8000,0.016073
827.6000,0.0161299
827.4000,0.0160054
827.2000,0.0159842
827.0000,0.0163062
826.8000,0.0159756
826.6000,0.0158061
826.4000,0.0163262
826.2000,0.0161566
826.0000,0.0160256
825.8000,0.016098
825.6000,0.0157132
825.4000,0.0159294
825.2000,0.0161891
825.0000,0.0160873
824.8000,0.0162692
824.6000,0.0163315
824.4000,0.0160209
824.2000,0.0156774
824.0000,0.015845
823.8000,0.0159817
823.6000,0.0160014
823.4000,0.0157463
823.2000,0.0157656
823.0000,0.0163161
822.8000,0.0160527
822.6000,0.015893
822.4000,0.0159007
822.2000,0.0158776
822.0000,0.0159041
821.8000,0.0156765
821.6000,0.0159173
821.4000,0.0160271
821.2000,0.0157324
821.0000,0.015773
820.8000,0.0159737
820.6000,0.0160366
820.4000,0.016037
820.2000,0.0161829
820.0000,0.0158838
819.8000,0.0158257
819.6000,0.0159218
819.4000,0.0156857
819.2000,0.015856
819.0000,0.0160483
818.8000,0.0162177
818.6000,0.0160846
818.4000,0.0160752
818.2000,0.0162675
818.0000,0.015916
817.8000,0.0157997
817.6000,0.0159501
817.4000,0.0159817
817.2000,0.0158568
817.0000,0.0160225
816.8000,0.016612
816.6000,0.0165974
816.4000,0.0162877
816.2000,0.0159676
816.0000,0.0157564
815.8000,0.0159136
815.6000,0.0160198
815.4000,0.0160083
815.2000,0.0157761
815.0000,0.015918
814.8000,0.0161795
814.6000,0.0162946
814.4000,0.0161724
814.2000,0.0160262
814.0000,0.0160593
813.8000,0.0158677
813.6000,0.0161514
813.4000,0.0164141
813.2000,0.0161341
813.0000,0.0159628
812.8000,0.0158408
812.6000,0.015999
812.4000,0.0165903
812.2000,0.0163819
812.0000,0.0159923
811.8000,0.0162509
811.6000,0.0162274
811.4000,0.0161745
811.2000,0.0162168
811.0000,0.0161918
810.8000,0.0162193
810.6000,0.0161094
810.4000,0.0164916
810.2000,0.0165214
810.0000,0.0163648
809.8000,0.016833
809.6000,0.016889
809.4000,0.0166546
809.2000,0.0165248
809.0000,0.016516
808.8000,0.0162706
808.6000,0.016438
808.4000,0.016568
808.2000,0.0162556
808.0000,0.0162404
807.8000,0.0164681
807.6000,0.0167041
807.4000,0.016305
807.2000,0.0160931
807.0000,0.0164406
806.8000,0.0164326
806.6000,0.0163209
806.4000,0.0163668
806.2000,0.0163537
806.0000,0.0162268
805.8000,0.0165543
805.6000,0.0164462
805.4000,0.0163718
805.2000,0.0166129
805.0000,0.0163207
804.8000,0.0164778
804.6000,0.0165626
804.4000,0.0165121
804.2000,0.016929
804.0000,0.0167853
803.8000,0.0163422
803.6000,0.01647
803.4000,0.0166248
803.2000,0.0165871
803.0000,0.0165615
802.8000,0.0166715
802.6000,0.0166319
802.4000,0.0164815
802.2000,0.0164772
802.0000,0.0167913
801.8000,0.0166844
801.6000,0.0164393
801.4000,0.0164594
801.2000,0.0166388
801.0000,0.0167812
800.8000,0.0166684
800.6000,0.0163806
800.4000,0.0162304
800.2000,0.0165142
800.0000,0.0164273
799.8000,0.0162816
799.6000,0.0165289
799.4000,0.0166412
799.2000,0.016682
799.0000,0.0164807
798.8000,0.0163994
798.6000,0.0165609
798.4000,0.0165293
798.2000,0.0164431
798.0000,0.0164205
797.8000,0.0167126
797.6000,0.0167017
797.4000,0.0166085
797.2000,0.0167669
797.0000,0.0166002
796.8000,0.0164817
796.6000,0.0167469
796.4000,0.0167011
796.2000,0.0164334
796.0000,0.0166574
795.8000,0.0167837
795.6000,0.0169002
795.4000,0.0168005
795.2000,0.0165501
795.0000,0.0165757
794.8000,0.01659
794.6000,0.016606
794.4000,0.0163541
794.2000,0.0164668
794.0000,0.0168029
793.8000,0.0165767
793.6000,0.0163998
793.4000,0.0167484
793.2000,0.0169223
793.0000,0.0166603
792.8000,0.0164406
792.6000,0.0162921
792.4000,0.0164686
792.2000,0.0167012
792.0000,0.016876
791.8000,0.0168365
791.6000,0.0166076
791.4000,0.0167936
791.2000,0.0167427
791.0000,0.0164918
790.8000,0.0163306
790.6000,0.0164441
790.4000,0.0166941
790.2000,0.0168462
790.0000,0.0167674
789.8000,0.0170965
789.6000,0.0172539
789.4000,0.016819
789.2000,0.0167048
789.0000,0.0168039
788.8000,0.0166892
788.6000,0.0164074
788.4000,0.0166016
788.2000,0.0165361
788.0000,0.0165246
787.8000,0.0167838
787.6000,0.017009
787.4000,0.0170122
787.2000,0.0168278
787.0000,0.0168548
786.8000,0.0168448
786.6000,0.0167854
786.4000,0.0168945
786.2000,0.0168357
786.0000,0.016627
785.8000,0.0167332
785.6000,0.0168429
785.4000,0.0168996
785.2000,0.0167556
785.0000,0.0166116
784.8000,0.0165575
784.6000,0.0165908
784.4000,0.0168791
784.2000,0.0170463
784.0000,0.0167981
783.8000,0.0168443
783.6000,0.0170928
783.4000,0.0170232
783.2000,0.017137
783.0000,0.0171318
782.8000,0.016814
782.6000,0.0166446
782.4000,0.0167343
782.2000,0.0167259
782.0000,0.016567
781.8000,0.0165386
781.6000,0.0167845
781.4000,0.0168196
781.2000,0.0168525
781.0000,0.0170144
780.8000,0.0171323
780.6000,0.0169616
780.4000,0.0169385
780.2000,0.0170219
780.0000,0.0171774
779.8000,0.0172228
779.6000,0.0169435
779.4000,0.0166971
779.2000,0.0169528
779.0000,0.0173011
778.8000,0.0172053
778.6000,0.017073
778.4000,0.0169287
778.2000,0.0168903
778.0000,0.0167824
777.8000,0.0169591
777.6000,0.016963
777.4000,0.0168808
777.2000,0.0167861
777.0000,0.016875
776.8000,0.0172347
776.6000,0.0172514
776.4000,0.0171831
776.2000,0.0170544
776.0000,0.0170031
775.8000,0.0172495
775.6000,0.017222
775.4000,0.0169639
775.2000,0.0168686
775.0000,0.0168851
774.8000,0.0169178
774.6000,0.0170108
774.4000,0.0170245
774.2000,0.0171605
774.0000,0.0171163
773.8000,0.0169762
773.6000,0.0169196
773.4000,0.0168143
773.2000,0.0171308
773.0000,0.0173705
772.8000,0.0172942
772.6000,0.0173366
772.4000,0.01734
772.2000,0.0172834
772.0000,0.0173894
771.8000,0.0172119
771.6000,0.0169946
771.4000,0.01684
771.2000,0.0169053
771.0000,0.0173695
770.8000,0.0175515
770.6000,0.0173269
770.4000,0.0170585
770.2000,0.0170096
770.0000,0.0169548
769.8000,0.0167969
769.6000,0.0169266
769.4000,0.0171582
769.2000,0.0172439
769.0000,0.0171315
768.8000,0.0168341
768.6000,0.0168015
768.4000,0.0172282
768.2000,0.017242
768.0000,0.0168798
767.8000,0.0172086
767.6000,0.0175875
767.4000,0.017188
767.2000,0.0170284
767.0000,0.0169151
766.8000,0.0168197
766.6000,0.0170993
766.4000,0.0172746
766.2000,0.0172079
766.0000,0.0173181
765.8000,0.0172394
765.6000,0.0168334
765.4000,0.0169486
765.2000,0.016975
765.0000,0.0169823
764.8000,0.0172807
764.6000,0.017472
764.4000,0.0175792
764.2000,0.017616
764.0000,0.0171414
763.8000,0.0168355
763.6000,0.0171814
763.4000,0.0171992
763.2000,0.0170294
763.0000,0.0170113
762.8000,0.0170932
762.6000,0.0173211
762.4000,0.017265
762.2000,0.0172641
762.0000,0.0172473
761.8000,0.0170913
761.6000,0.0171925
761.4000,0.0172763
761.2000,0.0170531
761.0000,0.0168902
760.8000,0.0169324
760.6000,0.0171731
760.4000,0.0174842
760.2000,0.0174658
760.0000,0.0173546
759.8000,0.0173295
759.6000,0.0174745
759.4000,0.0173987
759.2000,0.0172844
759.0000,0.0170916
758.8000,0.0168537
758.6000,0.0171786
758.4000,0.0174823
758.2000,0.0173173
758.0000,0.0173605
757.8000,0.0174584
757.6000,0.0174608
757.4000,0.0172153
757.2000,0.0169384
757.0000,0.017173
756.8000,0.0171975
756.6000,0.0173162
756.4000,0.0171903
756.2000,0.0170861
756.0000,0.0174835
755.8000,0.0175414
755.6000,0.0172157
755.4000,0.0171632
755.2000,0.0173311
755.0000,0.0173439
754.8000,0.017528
754.6000,0.017486
754.4000,0.0172198
754.2000,0.017079
754.0000,0.0170893
753.8000,0.0173311
753.6000,0.017426
753.4000,0.0173831
753.2000,0.0174555
753.0000,0.0174696
752.8000,0.0175139
752.6000,0.0173448
752.4000,0.017045
752.2000,0.0171554
752.0000,0.0171815
751.8000,0.0173615
751.6000,0.0175013
751.4000,0.0173613
751.2000,0.0175782
751.0000,0.017733
750.8000,0.0177287
750.6000,0.017564
750.4000,0.0172268
750.2000,0.0172149
750.0000,0.0174577
749.8000,0.0174054
749.6000,0.0171792
749.4000,0.0174137
749.2000,0.0175369
749.0000,0.0172702
748.8000,0.0172693
748.6000,0.017363
748.4000,0.0174114
748.2000,0.0173937
748.0000,0.0173832
747.8000,0.0175491
747.6000,0.0174965
747.4000,0.0175007
747.2000,0.017742
747.0000,0.0177784
746.8000,0.0175699
746.6000,0.0175891
746.4000,0.0177778
746.2000,0.0178666
746.0000,0.0175988
745.8000,0.0176449
745.6000,0.0177233
745.4000,0.0174147
745.2000,0.0175486
745.0000,0.0174076
744.8000,0.0171571
744.6000,0.0172947
744.4000,0.0174008
744.2000,0.0174243
744.0000,0.0172386
743.8000,0.0172537
743.6000,0.0177109
743.4000,0.0175558
743.2000,0.0175516
743.0000,0.0176898
742.8000,0.0174512
742.6000,0.0174429
742.4000,0.0173396
742.2000,0.0175351
742.0000,0.0175445
741.8000,0.0172936
741.6000,0.0172445
741.4000,0.0172766
741.2000,0.0174877
741.0000,0.0175644
740.8000,0.0174906
740.6000,0.0174803
740.4000,0.0176748
740.2000,0.0177265
740.0000,0.0177506
739.8000,0.0178764
739.6000,0.0179258
739.4000,0.0176486
739.2000,0.017706
739.0000,0.0177651
738.8000,0.0177488
738.6000,0.0178465
738.4000,0.017917
738.2000,0.0179922
738.0000,0.0179877
737.8000,0.0179415
737.6000,0.0179834
737.4000,0.0178188
737.2000,0.0177463
737.0000,0.0178149
736.8000,0.0180893
736.6000,0.018263
736.4000,0.0179806
736.2000,0.0179667
736.0000,0.0177262
735.8000,0.0176824
735.6000,0.0181513
735.4000,0.0182339
735.2000,0.0182326
735.0000,0.0181613
734.8000,0.0179242
734.6000,0.0178606
734.4000,0.0176807
734.2000,0.0178587
734.0000,0.0179097
733.8000,0.0179499
733.6000,0.0181704
733.4000,0.0180283
733.2000,0.0178434
733.0000,0.0180817
732.8000,0.0182441
732.6000,0.0180878
732.4000,0.0180962
732.2000,0.018023
732.0000,0.0178167
731.8000,0.0179864
731.6000,0.0183472
731.4000,0.0182127
731.2000,0.017985
731.0000,0.0178317
730.8000,0.0177736
730.6000,0.0180108
730.4000,0.0181651
730.2000,0.0181138
730.0000,0.0180804
729.8000,0.0179993
729.6000,0.0179824
729.4000,0.0182534
729.2000,0.0181356
729.0000,0.0180733
728.8000,0.0181598
728.6000,0.0181858
728.4000,0.0184726
728.2000,0.0181883
728.0000,0.0179253
727.8000,0.0180644
727.6000,0.0181957
727.4000,0.0181602
727.2000,0.0179504
727.0000,0.018088
726.8000,0.0181777
726.6000,0.018231
726.4000,0.0182644
726.2000,0.0183357
726.0000,0.0183862
725.8000,0.0181776
725.6000,0.018177
725.4000,0.0183422
725.2000,0.0181732
725.0000,0.0180366
724.8000,0.0181805
724.6000,0.018274
724.4000,0.0183281
724.2000,0.0182635
724.0000,0.0181514
723.8000,0.0184437
723.6000,0.0187069
723.4000,0.0183503
723.2000,0.0181804
723.0000,0.0183934
722.8000,0.0185621
722.6000,0.0185795
722.4000,0.0186732
722.2000,0.018591
722.0000,0.0185018
721.8000,0.0184526
721.6000,0.0184149
721.4000,0.0183582
721.2000,0.0184885
721.0000,0.01869
720.8000,0.0184028
720.6000,0.0183866
720.4000,0.0182773
720.2000,0.0181729
720.0000,0.0183245
719.8000,0.0184614
719.6000,0.0187507
719.4000,0.0188839
719.2000,0.0186531
719.0000,0.0183858
718.8000,0.0184483
718.6000,0.0186969
718.4000,0.0186643
718.2000,0.0184477
718.0000,0.0185893
717.8000,0.018437
717.6000,0.0183771
717.4000,0.0185458
717.2000,0.0187257
717.0000,0.0187746
716.8000,0.0185148
716.6000,0.0185612
716.4000,0.0185916
716.2000,0.0183996
716.0000,0.0183966
715.8000,0.0184662
715.6000,0.0183105
715.4000,0.018399
715.2000,0.0184448
715.0000,0.0182269
714.8000,0.0181985
714.6000,0.0183343
714.4000,0.0183963
714.2000,0.0184884
714.0000,0.0187643
713.8000,0.0187699
713.6000,0.0186687
713.4000,0.0186512
713.2000,0.0185907
713.0000,0.0187347
712.8000,0.0187658
712.6000,0.0184728
712.4000,0.0183203
712.2000,0.0184651
712.0000,0.0185907
711.8000,0.0186653
711.6000,0.0185679
711.4000,0.0184268
711.2000,0.0186227
711.0000,0.0185689
710.8000,0.0184466
710.6000,0.0186907
710.4000,0.0186763
710.2000,0.01871
710.0000,0.0188295
709.8000,0.0187624
709.6000,0.0186533
709.4000,0.0184981
709.2000,0.0184176
709.0000,0.0186004
708.8000,0.0187602
708.6000,0.0188006
708.4000,0.0187545
708.2000,0.0186794
708.0000,0.0188305
707.8000,0.0187272
707.6000,0.0186419
707.4000,0.0186523
707.2000,0.0185767
707.0000,0.0187132
706.8000,0.0188017
706.6000,0.0188714
706.4000,0.0189176
706.2000,0.0187449
706.0000,0.0188433
705.8000,0.0190185
705.6000,0.018658
705.4000,0.018833
705.2000,0.0189758
705.0000,0.0186561
704.8000,0.0188339
704.6000,0.0188935
704.4000,0.0187606
704.2000,0.0187398
704.0000,0.0186784
703.8000,0.0188762
703.6000,0.0189984
703.4000,0.0187286
703.2000,0.0186531
703.0000,0.0186582
702.8000,0.0187593
702.6000,0.0189711
702.4000,0.01902
702.2000,0.0190496
702.0000,0.0189568
701.8000,0.0187887
701.6000,0.018967
701.4000,0.0192132
701.2000,0.0190515
701.0000,0.0189308
700.8000,0.0189389
700.6000,0.0188606
700.4000,0.0190054
700.2000,0.0190433
700.0000,0.0191341
699.8000,0.0189964
699.6000,0.0188082
699.4000,0.0188023
699.2000,0.0187106
699.0000,0.0188813
698.8000,0.0191594
698.6000,0.0192584
698.4000,0.0190968
698.2000,0.0190976
698.0000,0.0192224
697.8000,0.0191626
697.6000,0.0191545
697.4000,0.0191633
697.2000,0.0191369
697.0000,0.0190781
696.8000,0.019071
696.6000,0.019046
696.4000,0.0190829
696.2000,0.0191042
696.0000,0.0190916
695.8000,0.0193277
695.6000,0.0191742
695.4000,0.0189806
695.2000,0.0189571
695.0000,0.0189672
694.8000,0.0193396
694.6000,0.0192668
694.4000,0.0191515
694.2000,0.0192499
694.0000,0.0191038
693.8000,0.0191635
693.6000,0.0190946
693.4000,0.0189973
693.2000,0.0191318
693.0000,0.019305
692.8000,0.0192686
692.6000,0.0192545
692.4000,0.0193691
692.2000,0.019205
692.0000,0.0190621
691.8000,0.0192695
691.6000,0.0193441
691.4000,0.019308
691.2000,0.0191932
691.0000,0.0192258
690.8000,0.0192972
690.6000,0.0192031
690.4000,0.0191869
690.2000,0.0190069
690.0000,0.0189952
689.8000,0.0191441
689.6000,0.0192737
689.4000,0.0193632
689.2000,0.0193935
689.0000,0.0194863
688.8000,0.0192968
688.6000,0.0190792
688.4000,0.0190425
688.2000,0.0191599
688.0000,0.0192153
687.8000,0.019341
687.6000,0.0195188
687.4000,0.0192763
687.2000,0.0190901
687.0000,0.0191289
686.8000,0.0192441
686.6000,0.0192449
686.4000,0.019233
686.2000,0.0194435
686.0000,0.0193579
685.8000,0.0192808
685.6000,0.0194315
685.4000,0.019313
685.2000,0.0191645
685.0000,0.0193196
684.8000,0.0193947
684.6000,0.0194022
684.4000,0.0195
684.2000,0.0194118
684.0000,0.0192766
683.8000,0.0194343
683.6000,0.0194968
683.4000,0.0193652
683.2000,0.0194407
683.0000,0.019685
682.8000,0.0196411
682.6000,0.0194145
682.4000,0.0193979
682.2000,0.0193392
682.0000,0.0195158
681.8000,0.0195457
681.6000,0.0193542
681.4000,0.0193912
681.2000,0.0193204
681.0000,0.0193234
680.8000,0.0194049
680.6000,0.019458
680.4000,0.0194722
680.2000,0.0193146
680.0000,0.0193381
679.8000,0.01942
679.6000,0.0193439
679.4000,0.0192638
679.2000,0.0194586
679.0000,0.0195821
678.8000,0.019559
678.6000,0.0195842
678.4000,0.019625
678.2000,0.0197149
678.0000,0.0197452
677.8000,0.0196301
677.6000,0.0195514
677.4000,0.0194513
677.2000,0.0196015
677.0000,0.0197995
676.8000,0.0197788
676.6000,0.0195367
676.4000,0.0196015
676.2000,0.0197201
676.0000,0.019667
675.8000,0.0197405
675.6000,0.0194888
675.4000,0.019413
675.2000,0.0197195
675.0000,0.0198922
674.8000,0.0195205
674.6000,0.0194522
674.4000,0.0194798
674.2000,0.0194405
674.0000,0.0196934
673.8000,0.0198235
673.6000,0.019688
673.4000,0.0194306
673.2000,0.0194226
673.0000,0.0198151
672.8000,0.020053
672.6000,0.0198439
672.4000,0.0197394
672.2000,0.019627
672.0000,0.0195151
671.8000,0.0196381
671.6000,0.0196257
671.4000,0.0196223
671.2000,0.0196279
671.0000,0.0198204
670.8000,0.0200044
670.6000,0.0198016
670.4000,0.0198689
670.2000,0.0199484
670.0000,0.0201026
669.8000,0.0201668
669.6000,0.0197959
669.4000,0.0196707
669.2000,0.0199494
669.0000,0.0201431
668.8000,0.0200635
668.6000,0.0197959
668.4000,0.0196647
668.2000,0.0199546
668.0000,0.0200087
667.8000,0.0197198
667.6000,0.0196678
667.4000,0.0198522
667.2000,0.0198169
667.0000,0.0197342
666.8000,0.0198824
666.6000,0.0200577
666.4000,0.0199078
666.2000,0.0197874
666.0000,0.0199448
665.8000,0.0199865
665.6000,0.0200157
665.4000,0.0200094
665.2000,0.0200149
665.0000,0.0200839
664.8000,0.0200245
664.6000,0.0199552
664.4000,0.0200766
664.2000,0.0201606
664.0000,0.020205
663.8000,0.0203199
663.6000,0.0202467
663.4000,0.0200573
663.2000,0.0197846
663.0000,0.0198749
662.8000,0.0200054
662.6000,0.0198252
662.4000,0.0200359
662.2000,0.0202874
662.0000,0.0203
661.8000,0.0203868
661.6000,0.020207
661.4000,0.0201026
661.2000,0.0201004
661.0000,0.0201084
660.8000,0.0202536
660.6000,0.0201987
660.4000,0.0201467
660.2000,0.0201433
660.0000,0.0202779
659.8000,0.0202677
659.6000,0.0200266
659.4000,0.0200654
659.2000,0.0202929
659.0000,0.0202907
658.8000,0.0201873
658.6000,0.0200697
658.4000,0.0200795
658.2000,0.0202525
658.0000,0.0203154
657.8000,0.0203343
657.6000,0.0201924
657.4000,0.020202
657.2000,0.0205184
657.0000,0.0204214
656.8000,0.0201629
656.6000,0.0201649
656.4000,0.020171
656.2000,0.0202491
656.0000,0.0203956
655.8000,0.020449
655.6000,0.0205171
655.4000,0.0205002
655.2000,0.0205719
655.0000,0.0206188
654.8000,0.0204046
654.6000,0.0203478
654.4000,0.0206212
654.2000,0.0206034
654.0000,0.0203784
653.8000,0.0204752
653.6000,0.0204039
653.4000,0.0201712
653.2000,0.0203264
653.0000,0.0207552
652.8000,0.0206724
652.6000,0.0203708
652.4000,0.0205052
652.2000,0.0207168
652.0000,0.0205879
651.8000,0.0205398
651.6000,0.0206702
